runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.034,2,4,3499,14236,2088,2088,2087,2087,0,2,0,0,0,0,0,0,0,0,0.001,0.009,0.005,0.006,0.006,0.275,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-22.agents
0.03,1,2,2842,12455,2303,2303,2302,2303,0,1,0,0,0,0,0,0,0,0,0,0.004,0.004,0.002,0.002,0.255,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-23.agents
0.094,6,12,11731,39913,2778,2778,2774,2776,0,6,0,0,0,0,0,0,0,0,0.002,0.027,0.025,0.036,0.038,0.27,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-24.agents
0.028,1,2,2863,12920,2708,2708,2708,2708,0,0,0,0,1,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.298,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-25.agents
0.048,4,8,6178,19724,1849,1849,1847,1848,2,4,0,0,0,0,0,0,0,0,0,0.012,0.01,0.019,0.019,0.269,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-26.agents
0.056,3,7,7783,27701,2145,2145,2145,2145,1,1,2,0,0,0,0,0,0,0,0,0.015,0.009,0.021,0.022,0.278,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-27.agents
0.045,2,4,6329,20105,2073,2073,2069,2070,1,1,0,0,1,0,0,0,0,0,0,0.005,0.005,0.021,0.021,0.288,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-28.agents
0.021,0,1,2035,9221,2015,2015,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-29.agents
0.039,1,2,3305,15219,2710,2710,2710,2710,2,0,0,0,1,0,0,0,0,0,0,0.005,0.005,0.006,0.006,0.273,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-30.agents
0.047,3,6,6120,21254,2522,2522,2520,2521,0,2,0,0,1,0,0,0,0,0,0,0.008,0.008,0.014,0.014,0.283,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-31.agents
0.033,1,3,2861,12449,2215,2215,2215,2215,1,1,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006,0.006,0.257,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-32.agents
0.049,3,6,4265,18547,2461,2461,2460,2461,0,1,1,0,1,0,0,0,0,0,0,0.014,0.006,0.012,0.012,0.275,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-33.agents
0.021,1,2,2390,10823,2340,2340,2340,2340,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.278,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-34.agents
0.034,2,5,3782,13470,1733,1733,1731,1732,0,2,0,0,0,0,0,0,0,0,0,0.007,0.007,0.012,0.012,0.266,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-35.agents
0.023,2,4,2473,10398,1859,1859,1857,1858,1,2,0,0,0,0,0,0,0,0,0,0.003,0.002,0.005,0.005,0.275,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-36.agents
0.159,16,32,23123,72171,2754,2754,2748,2751,0,16,0,0,0,0,0,0,0,0,0.001,0.04,0.039,0.093,0.094,0.275,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-37.agents
0.055,2,4,6872,22695,2607,2607,2605,2606,1,2,0,0,0,0,0,0,0,0,0.001,0.015,0.015,0.016,0.017,0.268,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-38.agents
0.029,0,1,2599,11673,2579,2579,2579,2579,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.192,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-39.agents
0.023,1,2,2601,11161,1981,1981,1981,1981,0,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.268,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-40.agents
0.022,1,3,1872,8367,1699,1699,1699,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.287,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-41.agents
0.028,2,4,3358,12301,1734,1734,1732,1733,0,2,0,0,0,0,0,0,0,0,0,0.005,0.005,0.007,0.007,0.263,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-42.agents
0.054,3,6,7575,24978,2366,2366,2364,2365,0,3,0,0,0,0,0,0,0,0,0,0.013,0.013,0.019,0.019,0.27,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-43.agents
0.053,1,2,2329,10352,2264,2264,2264,2264,0,1,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.266,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-44.agents
0.04,2,4,3283,14489,2687,2687,2686,2687,1,1,1,0,0,0,0,0,0,0,0,0.004,0.004,0.007,0.007,0.273,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-45.agents
0.025,1,2,2125,9455,1975,1975,1975,1975,0,0,0,0,1,0,0,0,0,0,0,0.002,0.002,0.001,0.001,0.297,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-46.agents
0.073,3,6,8164,30321,2060,2060,2059,2059,5,2,1,0,0,0,0,0,0,0,0,0.021,0.009,0.029,0.029,0.291,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-47.agents
0.087,6,12,11010,31657,2123,2123,2119,2121,1,6,0,0,0,0,0,0,0,0,0,0.011,0.011,0.037,0.037,0.284,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-48.agents
0.045,1,3,4022,14549,2057,2057,2055,2056,0,0,0,0,1,0,0,0,0,0,0,0.002,0.002,0.014,0.014,0.283,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-20agents-49.agents
