runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
12.903,8736,17114,940796,3102097,677,677,665,667,6714,5624,1126,15,1971,0,0,0,0.02,0.002,0.231,2.122,1.846,10.387,10.655,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-16.agents
0.118,66,132,8077,27963,629,629,619,623,75,36,2,0,28,0,0,0,0,0,0,0.016,0.015,0.09,0.091,0.012,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-17.agents
0.409,260,512,38108,122316,660,660,653,655,192,77,5,1,177,0,0,0,0.002,0,0.006,0.062,0.057,0.323,0.329,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-18.agents
0.405,251,501,30803,103002,656,656,645,648,274,43,30,0,178,0,0,0,0,0,0.005,0.06,0.047,0.326,0.33,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-19.agents
1.169,672,1300,116579,332763,754,754,740,743,476,155,163,97,257,0,0,0,0,0,0.017,0.202,0.178,0.929,0.948,0.013,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-20.agents
38.376,18268,35364,3241525,7135884,653,653,633,639,12196,6441,473,345,11009,0,0,0,0.052,0.011,0.576,5.488,4.541,31.868,32.533,0.012,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-21.agents
1.453,946,1784,103433,341477,741,741,730,734,548,341,289,0,316,0,0,0,0.001,0,0.022,0.18,0.151,1.214,1.246,0.013,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-22.agents
60.001,30457,60096,5907215,16887328,-1,719,695,703,18230,11656,1685,37,17079,0,0,0,0.054,0.012,0.823,15.893,13.291,42.689,43.652,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-23.agents
0.187,134,258,15835,49131,647,647,633,640,107,87,16,1,30,0,0,0,0,0.002,0.002,0.032,0.028,0.14,0.142,0.01,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-24.agents
0.79,510,920,76489,187580,749,749,732,735,358,397,20,0,93,0,0,0,0.001,0,0.009,0.109,0.089,0.657,0.665,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-25.agents
1.683,1078,2015,187855,487129,633,633,626,628,727,669,40,0,369,0,0,0,0.002,0,0.014,0.298,0.264,1.348,1.363,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-26.agents
20.5,7751,15182,845142,2661606,690,690,673,677,2136,1286,483,1,5981,0,0,0,0.033,0.009,0.339,3.824,3.188,16.064,16.451,0.044,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-27.agents
4.027,1186,2236,988725,1443108,707,707,690,693,852,49,48,0,1089,0,0,0,0.002,0,0.038,0.5,0.463,3.45,3.501,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-28.agents
4.806,2890,5623,512038,1297146,618,618,593,599,1519,1426,50,50,1364,0,0,0,0.002,0.003,0.071,1.291,1.017,3.391,3.47,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-29.agents
5.608,3767,7093,432208,1241259,677,677,662,666,2252,2404,665,110,588,0,0,0,0.019,0,0.081,1.177,0.913,4.272,4.364,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-30.agents
10.786,6314,12516,1293693,3234944,711,711,692,697,3263,1545,391,13,4365,0,0,0,0.01,0.004,0.166,1.988,1.681,8.509,8.703,0.012,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-31.agents
5.631,3214,6384,687629,1794794,666,666,645,649,1660,1514,159,5,1536,0,0,0,0.012,0.002,0.079,1.024,0.921,4.462,4.543,0.01,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-32.agents
11.565,7380,14601,1364845,3376022,649,649,628,630,3428,2006,1128,348,3898,0,0,0,0.016,0.001,0.183,2.119,1.845,9.135,9.34,0.013,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-33.agents
7.17,4165,7847,680073,1698265,625,625,592,597,2560,2299,246,22,1598,0,0,0,0.01,0.002,0.101,1.468,1.28,5.502,5.621,0.016,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-34.agents
0.741,454,892,65419,201333,746,746,731,734,288,117,31,8,298,0,0,0,0.002,0,0.016,0.105,0.09,0.598,0.617,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-35.agents
0.297,159,311,22697,70728,735,735,723,727,120,89,13,19,38,0,0,0,0.001,0.001,0.009,0.039,0.031,0.229,0.237,0.01,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-36.agents
3.22,2127,4147,245543,728234,723,723,710,713,1049,1514,187,22,404,0,0,0,0.006,0.001,0.05,0.58,0.466,2.545,2.598,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-37.agents
1.018,830,1654,56895,212827,657,657,646,650,454,264,29,6,531,0,0,0,0.004,0,0.022,0.108,0.084,0.863,0.886,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-38.agents
60.001,33263,63714,5049179,13942933,-1,743,727,734,18111,18589,3587,1313,9774,0,0,0,0.07,0.007,0.935,13.824,10.225,44.628,45.707,0.012,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-39.agents
60.001,38240,73331,6189533,16684699,-1,719,703,706,9812,15199,3785,120,19136,0,0,0,0.076,0.009,0.926,13.629,10.079,44.763,45.825,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-40.agents
14.944,10471,19436,1003552,3138900,740,740,734,736,4639,7476,493,39,2463,0,0,0,0.022,0.003,0.229,2.837,2.425,11.709,11.971,0.012,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-41.agents
3.778,3096,6157,373112,1086924,557,557,542,545,2147,256,39,52,2749,0,0,0,0.011,0.002,0.072,0.514,0.432,3.114,3.201,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-42.agents
4.333,2246,4365,379730,1170481,676,676,660,667,1818,1024,67,0,1155,0,0,0,0.006,0.005,0.08,1.121,1.021,3.066,3.159,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-43.agents
14.751,7250,12588,1911881,4215585,757,757,745,749,4799,5460,369,87,1334,0,0,0,0.013,0.002,0.175,2.987,2.412,11.46,11.661,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-44.agents
24.63,18117,35556,3024988,8294390,671,671,652,658,6170,3619,1529,39,12930,0,0,0,0.024,0.003,0.359,4.012,3.566,19.997,20.417,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-45.agents
0.078,35,71,5792,19667,695,695,690,693,37,17,2,1,15,0,0,0,0,0,0.001,0.011,0.01,0.053,0.054,0.01,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-46.agents
41.107,26786,49024,3522303,10146404,701,701,688,690,18097,13781,4412,574,8019,0,0,0,0.04,0.004,0.597,9.133,6.507,31.004,31.674,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-47.agents
4.62,2705,5270,560462,1644767,679,679,664,668,1382,417,209,1,2078,0,0,0,0.007,0,0.06,0.897,0.818,3.613,3.681,0.01,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-48.agents
20.484,16275,31780,1399829,4350911,697,697,683,685,6841,11064,1564,356,3291,0,0,0,0.02,0,0.332,4.273,2.336,15.647,16.022,0.011,Disjoint CG+R+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-49.agents
