runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.002,32282,62476,5004773,13751049,-1,828,810,814,16715,17551,3489,1701,9541,0,0,0,0.083,0.007,0.93,15.225,9.451,43.243,44.262,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-32.agents
60.004,32523,64022,4041006,13027140,-1,760,743,748,23725,17325,2470,408,12320,0,0,0,0.084,0.008,0.916,13.603,8.789,44.901,45.925,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-33.agents
60.001,34280,66897,4972344,14033304,-1,761,740,743,15708,10218,1207,265,22590,0,0,0,0.083,0.008,1.167,13.193,9.06,44.936,46.22,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-34.agents
60.002,30202,59269,7926431,17681577,-1,814,778,784,13274,9653,1066,202,19281,0,0,0,0.075,0.024,0.823,11.525,8.547,47.07,48.006,0.015,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-35.agents
40.752,20817,41136,3405335,9949010,831,831,811,813,14072,8918,1629,359,9911,0,0,0,0.054,0.003,0.585,8.484,6.062,31.309,31.963,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-36.agents
60.002,30870,57495,4346783,12571122,-1,835,816,824,19112,17805,3020,428,9617,0,0,0,0.082,0.016,0.916,15.166,9.332,43.377,44.398,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-37.agents
60.001,28704,56327,4719093,12427122,-1,909,886,892,18821,13991,2328,1416,10969,0,0,0,0.081,0.017,0.794,14.705,9.796,43.971,44.88,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-38.agents
41.356,15212,29882,5665236,12248425,840,840,820,826,10965,2010,315,0,12887,0,0,0,0.031,0.006,0.57,7.439,5.806,33.006,33.645,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-39.agents
60.001,30327,59791,6150415,15404662,-1,854,835,838,10654,8001,2728,517,19081,0,0,0,0.093,0.025,0.97,13.671,9.031,44.678,45.76,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-40.agents
60.001,28056,55166,6226690,14438914,-1,825,794,801,9581,608,1817,7,25624,0,0,0,0.069,0.025,1.002,13.063,8.958,45.257,46.393,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-41.agents
60.004,30999,59395,5256160,14215007,-1,829,809,813,17044,21184,2744,177,6894,0,0,0,0.092,0.006,0.911,14.177,10.029,44.336,45.362,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-42.agents
60.002,26043,51381,5240948,15214114,-1,860,845,851,15923,3180,2511,362,19990,0,0,0,0.072,0.013,0.957,16.308,9.725,42.166,43.236,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-43.agents
2.586,1581,3030,133411,452671,741,741,729,733,1168,995,195,38,353,0,0,0,0.008,0,0.041,0.584,0.318,1.913,1.959,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-44.agents
60.003,29650,55126,5075755,12061485,-1,844,824,828,16988,19403,2775,13,7459,0,0,0,0.083,0.011,0.821,14.89,9.143,43.725,44.659,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-45.agents
60.001,24202,48363,7383279,17164338,-1,901,864,873,5568,2277,1289,1,20635,0,0,0,0.055,0.06,0.864,13.648,10.525,44.896,45.878,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-46.agents
60.001,27771,54524,4531306,13803032,-1,863,843,848,21276,14684,2033,47,11007,0,0,0,0.088,0.011,0.954,15.283,10.296,43.182,44.256,0.014,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-47.agents
60.003,27937,55875,6920071,18294781,-1,876,848,853,10763,157,791,3,26986,0,0,0,0.05,0.014,0.879,11.704,8.388,46.841,47.844,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-48.agents
60.002,31697,62968,7695979,19479571,-1,840,821,822,14150,3547,384,247,27519,0,0,0,0.074,0.009,0.896,10.853,8.984,47.612,48.626,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-60agents-49.agents
