runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.068,29,59,6474,18561,392,392,386,387,27,4,1,1,23,0,0,0,0,0,0.002,0.014,0.009,0.047,0.049,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-39.agents
0.013,5,10,1227,4205,379,379,373,374,5,1,0,0,4,0,0,0,0,0,0,0.001,0.001,0.007,0.007,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-40.agents
0.187,153,253,18115,42230,394,394,388,389,81,133,4,0,16,0,0,0,0,0,0,0.029,0.016,0.151,0.151,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-41.agents
0.01,3,7,799,3353,365,365,365,365,9,2,0,0,1,0,0,0,0,0,0.001,0.001,0.001,0.004,0.004,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-42.agents
0.037,20,36,2708,9011,415,415,413,414,13,8,3,0,9,0,0,0,0,0,0.002,0.005,0.004,0.024,0.026,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-43.agents
0.025,7,15,2378,8123,454,454,450,451,12,1,0,0,6,0,0,0,0,0,0,0.004,0.003,0.013,0.014,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-44.agents
0.107,52,88,15738,37640,440,440,435,437,23,23,15,0,14,0,0,0,0,0,0,0.027,0.018,0.075,0.075,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-45.agents
0.009,2,4,663,2750,418,418,417,418,6,2,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-46.agents
2.637,1945,3812,296478,754854,360,360,340,345,732,623,134,0,1188,0,0,0,0.003,0.002,0.023,0.739,0.607,1.846,1.874,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-47.agents
0.07,32,49,11547,22146,504,504,501,502,13,20,5,0,7,0,0,0,0,0,0,0.013,0.012,0.051,0.051,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-48.agents
0.018,6,13,1015,4002,393,393,391,392,9,4,0,0,2,0,0,0,0,0,0,0.003,0.002,0.01,0.01,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-49.agents
0.017,8,17,1303,5195,446,446,440,442,10,1,1,0,6,0,0,0,0,0,0.001,0.004,0.003,0.006,0.007,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-0.agents
0.067,53,103,7126,23628,354,354,350,351,32,28,1,0,24,0,0,0,0,0,0.002,0.015,0.007,0.045,0.048,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-1.agents
0.015,8,17,1054,4165,382,382,378,380,7,2,1,0,5,0,0,0,0,0,0.001,0.002,0.002,0.007,0.008,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-2.agents
0.02,11,22,2627,8530,392,392,386,387,11,1,0,1,9,0,0,0,0,0,0,0.001,0.001,0.013,0.013,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-3.agents
0.012,5,10,937,3871,433,433,433,433,6,4,0,0,1,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-4.agents
0.013,5,11,835,3352,373,373,371,371,8,4,0,0,1,0,0,0,0,0,0,0.001,0.001,0.007,0.007,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-5.agents
0.011,4,8,876,3606,391,391,388,391,10,1,3,0,0,0,0,0,0,0,0.001,0.001,0.001,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-6.agents
0.043,35,71,2646,9901,372,372,365,367,15,10,4,0,21,0,0,0,0.001,0,0,0.007,0.007,0.03,0.03,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-7.agents
0.01,6,13,944,3661,387,387,384,385,5,1,1,0,4,0,0,0,0,0,0,0.001,0.001,0.005,0.005,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-8.agents
0.012,5,11,1057,4075,422,422,418,421,9,2,2,0,1,0,0,0,0,0,0,0.001,0.001,0.006,0.006,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-9.agents
0.099,93,182,8430,26491,406,406,394,399,47,64,6,0,23,0,0,0,0,0.001,0,0.014,0.009,0.079,0.079,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-10.agents
0.197,89,175,54091,96966,399,399,385,388,47,10,9,0,70,0,0,0,0,0,0.001,0.018,0.017,0.17,0.172,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-11.agents
0.014,6,12,1118,3952,356,356,352,353,4,1,0,0,5,0,0,0,0,0,0,0.002,0.001,0.006,0.006,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-12.agents
0.012,11,22,1192,4272,394,394,387,390,3,0,2,1,8,0,0,0,0,0,0,0.002,0.002,0.006,0.006,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-13.agents
0.044,31,60,3867,13891,438,438,434,436,21,13,5,0,13,0,0,0,0,0,0,0.012,0.01,0.028,0.028,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-14.agents
0.014,6,13,1167,4711,437,437,434,436,7,2,1,0,3,0,0,0,0,0,0,0.002,0.001,0.006,0.006,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-15.agents
0.009,5,11,804,3099,367,367,365,366,4,3,0,1,1,0,0,0,0,0,0.001,0,0,0.004,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-16.agents
2.118,1442,2872,353922,836722,445,445,424,429,482,277,59,15,1091,0,0,0,0.002,0.002,0.03,0.376,0.272,1.684,1.721,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-17.agents
0.039,8,16,8107,12149,470,470,457,458,7,6,0,0,2,0,0,0,0,0,0,0.004,0.004,0.028,0.028,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-18.agents
0.009,6,12,805,3074,375,375,370,372,5,3,0,0,3,0,0,0,0,0,0,0,0,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-19.agents
0.017,7,14,1618,5806,397,397,395,396,8,3,0,0,4,0,0,0,0,0,0,0.003,0.003,0.01,0.01,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-20.agents
0.025,12,22,2216,6652,405,405,403,404,10,8,1,0,3,0,0,0,0,0,0,0.006,0.003,0.013,0.013,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-21.agents
0.078,36,72,5204,18652,458,458,455,456,47,23,1,0,12,0,0,0,0,0,0,0.009,0.006,0.06,0.06,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-22.agents
0.034,19,38,3897,10689,387,387,381,383,8,12,2,1,4,0,0,0,0,0,0.001,0.007,0.003,0.022,0.023,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-23.agents
0.03,19,38,2950,10885,394,394,391,393,25,11,3,4,1,0,0,0,0,0,0,0.003,0.003,0.02,0.021,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-24.agents
0.441,332,498,47453,122795,420,420,414,417,170,293,8,0,31,0,0,0,0,0,0.004,0.109,0.067,0.316,0.321,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-25.agents
0.063,34,69,6307,17214,415,415,407,410,20,3,0,4,27,0,0,0,0,0,0,0.012,0.009,0.043,0.043,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-26.agents
0.01,1,3,725,2835,362,362,362,362,7,1,0,0,0,0,0,0,0,0,0,0.001,0,0.004,0.004,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-27.agents
0.023,21,39,2125,7411,391,391,387,388,11,11,3,0,7,0,0,0,0,0,0.001,0.003,0.002,0.014,0.016,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-28.agents
0.018,8,15,1301,4490,446,446,444,446,7,4,2,1,1,0,0,0,0,0,0.001,0.003,0.003,0.009,0.01,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-29.agents
0.067,40,81,5062,18787,463,463,460,461,29,18,2,4,16,0,0,0,0,0,0,0.015,0.011,0.045,0.045,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-30.agents
0.024,12,24,1939,6289,378,378,373,375,11,8,0,0,4,0,0,0,0,0,0,0.004,0.003,0.016,0.016,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-31.agents
0.026,11,23,1482,5547,394,394,390,393,10,7,1,0,3,0,0,0,0,0,0.001,0.002,0.002,0.016,0.017,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-32.agents
0.014,4,9,911,3734,453,453,452,453,3,2,0,0,2,0,0,0,0,0,0,0.001,0.001,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-33.agents
0.012,6,13,973,3658,357,357,353,355,9,3,1,0,2,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-34.agents
0.02,11,22,1329,5119,444,444,436,440,7,6,0,0,5,0,0,0,0,0.001,0.001,0.004,0.004,0.01,0.01,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-35.agents
0.009,4,9,723,2960,365,365,360,363,7,3,0,0,1,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-36.agents
0.018,4,9,1011,3859,398,398,397,397,6,3,0,0,1,0,0,0,0,0,0.001,0.003,0.002,0.007,0.007,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-37.agents
0.658,575,1123,54732,173045,455,455,449,450,214,366,26,16,167,0,0,0,0,0,0.01,0.158,0.09,0.48,0.489,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-38.agents
0.097,51,101,11496,28524,392,392,386,387,21,6,3,2,40,0,0,0,0,0,0.001,0.022,0.018,0.068,0.07,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-39.agents
0.011,5,10,1227,4205,379,379,373,374,5,1,0,0,4,0,0,0,0,0,0,0,0,0.006,0.006,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-40.agents
0.022,14,29,1859,6490,394,394,388,390,6,4,5,0,5,0,0,0,0,0,0.001,0.005,0.002,0.012,0.013,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-41.agents
0.011,3,7,799,3353,365,365,365,365,9,2,0,0,1,0,0,0,0,0,0.001,0.001,0.001,0.005,0.006,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-42.agents
0.019,13,26,1918,6932,415,415,413,414,10,6,1,0,6,0,0,0,0,0,0,0.004,0.003,0.01,0.01,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-43.agents
0.021,7,15,2378,8123,454,454,450,451,12,1,0,0,6,0,0,0,0,0,0,0.001,0.001,0.013,0.013,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-44.agents
0.329,159,307,59375,138107,440,440,435,437,32,113,8,0,38,0,0,0,0,0,0,0.1,0.079,0.221,0.222,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-45.agents
0.009,2,4,663,2750,418,418,417,418,6,2,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-46.agents
2.036,1444,2888,226850,567875,360,360,340,345,427,112,178,0,1154,0,0,0,0.001,0.001,0.026,0.475,0.363,1.505,1.54,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-47.agents
0.016,5,11,1021,4188,504,504,501,503,6,1,1,0,3,0,0,0,0,0.001,0,0.001,0.001,0.007,0.007,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-48.agents
0.02,6,13,1015,4002,393,393,391,392,9,4,0,0,2,0,0,0,0,0,0,0.002,0.002,0.01,0.01,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-49.agents
0.017,8,17,1303,5195,446,446,440,442,10,1,1,0,6,0,0,0,0,0,0.001,0.002,0.001,0.008,0.009,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-0.agents
0.067,54,104,7900,25696,354,354,350,351,34,28,4,0,22,0,0,0,0,0,0,0.012,0.006,0.05,0.051,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-1.agents
0.014,8,17,1054,4165,382,382,378,380,7,2,1,0,5,0,0,0,0,0.001,0,0.003,0.002,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-2.agents
0.018,11,22,2627,8530,392,392,386,387,11,1,0,1,9,0,0,0,0,0,0,0.001,0.001,0.012,0.012,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-3.agents
0.017,5,10,937,3871,433,433,433,433,6,4,0,0,1,0,0,0,0,0,0,0.004,0.004,0.006,0.006,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-4.agents
0.012,4,8,796,3151,373,373,371,371,8,2,1,0,1,0,0,0,0,0,0,0.001,0.001,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-5.agents
0.015,4,8,876,3606,391,391,388,391,10,1,3,0,0,0,0,0,0,0,0,0.002,0.002,0.007,0.007,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-6.agents
0.034,35,71,2646,9901,372,372,365,367,15,10,4,0,21,0,0,0,0,0,0.004,0.007,0.002,0.019,0.022,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-7.agents
0.015,6,13,944,3661,387,387,384,385,5,1,1,0,4,0,0,0,0,0,0,0.001,0.001,0.008,0.008,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-8.agents
0.019,5,11,1057,4075,422,422,418,421,9,2,2,0,1,0,0,0,0,0,0,0.003,0.003,0.009,0.009,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-9.agents
