runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.001,25659,49363,3041451,9300443,-1,715,695,695,14550,25659,0,0,0,0,0,0,0,0,0.915,4.125,4.158,53.687,54.708,0.031,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-23.agents
11.435,6833,12278,662961,1914902,647,647,633,633,3758,6833,0,0,0,0,0,0,0,0,0.146,0.548,0.602,10.486,10.654,0.012,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-24.agents
17.551,7103,13155,1075896,2857465,749,749,732,732,3663,7103,0,0,0,0,0,0,0,0,0.201,1.068,1.314,15.695,15.913,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-25.agents
7.869,4534,8483,499188,1489477,633,633,626,626,1908,4534,0,0,0,0,0,0,0,0,0.096,0.492,0.546,7.081,7.188,0.009,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-26.agents
60.002,35441,67916,2975919,9560020,-1,688,673,673,11960,35441,0,0,0,0,0,0,0,0,0.904,3.1,3.343,54.594,55.584,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-27.agents
60.002,23246,45950,4353493,11601145,-1,705,690,690,15356,23246,0,0,0,0,0,0,0,0,0.736,4.621,4.805,53.267,54.096,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-28.agents
60.004,34831,68767,4146133,10512061,-1,611,593,593,9105,34831,0,0,0,0,0,0,0,0,0.86,5.333,5.73,51.974,52.931,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-29.agents
45.321,25887,45087,2578971,7302102,677,677,662,662,10043,25887,0,0,0,0,0,0,0,0,0.556,3.311,3.169,40.655,41.285,0.011,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-30.agents
60.002,27776,54285,3710122,9791520,-1,707,692,692,14239,27776,0,0,0,0,0,0,0,0,0.77,4.001,3.962,54.182,55.017,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-31.agents
60.003,24716,48505,3744400,9720027,-1,662,645,645,8756,24716,0,0,0,0,0,0,0,0,0.705,3.846,4.377,53.74,54.527,0.041,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-32.agents
60.001,20144,36344,2373861,6279962,-1,641,628,628,6827,20144,0,0,0,0,0,0,0,0,0.759,4.26,4.375,53.659,54.525,0.011,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-33.agents
60.003,27088,53246,4429814,8972957,-1,614,592,592,8915,27088,0,0,0,0,0,0,0,0,0.743,6.288,8.697,49.125,49.951,0.013,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-34.agents
60.002,28101,55216,3679409,10683032,-1,745,731,731,8695,28101,0,0,0,0,0,0,0,0,0.73,3.966,3.98,54.184,55,0.012,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-35.agents
