runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.074,3,6,6385,24692,3286,3286,3284,3285,4,3,0,0,0,0,0,0,0,0,0,0.01,0.007,0.024,0.024,0.389,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-10.agents
0.105,3,6,12298,39322,3931,3931,3929,3930,1,3,0,0,0,0,0,0,0,0,0,0.017,0.015,0.034,0.034,0.371,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-11.agents
0.296,13,27,43367,125467,4858,4858,4853,4856,1,12,1,0,0,0,0,0,0,0,0.002,0.07,0.062,0.164,0.165,0.372,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-12.agents
0.04,0,1,3014,13680,2983,2983,2983,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-13.agents
0.053,2,4,4456,19747,3292,3292,3291,3292,0,1,0,0,1,0,0,0,0,0,0,0.005,0.005,0.007,0.007,0.361,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-14.agents
0.144,9,19,18237,51511,3292,3292,3286,3288,0,7,1,0,1,0,0,0,0,0,0.002,0.031,0.023,0.068,0.07,0.371,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-15.agents
0.065,3,6,4955,20031,3138,3138,3135,3137,2,3,0,0,0,0,0,0,0,0,0,0.007,0.007,0.017,0.017,0.359,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-16.agents
0.066,1,2,4768,21430,3784,3784,3784,3784,3,1,0,0,0,0,0,0,0,0,0,0.008,0.008,0.011,0.011,0.383,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-17.agents
0.04,1,2,2949,13493,2745,2745,2745,2745,0,1,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.368,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-18.agents
0.06,2,4,3921,16677,3125,3125,3123,3124,0,2,0,0,0,0,0,0,0,0,0,0.002,0.002,0.008,0.008,0.39,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-19.agents
0.237,14,28,24841,67355,3803,3803,3796,3799,0,12,1,0,1,0,0,0,0,0,0,0.078,0.051,0.107,0.107,0.368,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-20.agents
0.062,2,4,5921,22272,3227,3227,3223,3224,1,1,0,0,1,0,0,0,0,0,0,0.008,0.008,0.013,0.013,0.389,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-21.agents
0.079,4,9,6838,26593,3879,3879,3875,3877,0,3,0,0,1,0,0,0,0,0,0.002,0.006,0.006,0.023,0.024,0.383,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-22.agents
0.074,4,8,7392,26730,2797,2797,2794,2796,0,4,0,0,0,0,0,0,0,0,0.001,0.016,0.016,0.023,0.023,0.389,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-23.agents
0.076,4,8,6379,25005,3259,3259,3255,3257,1,3,0,0,1,0,0,0,0,0,0,0.01,0.01,0.025,0.025,0.372,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-24.agents
0.35,16,32,54404,153330,3548,3548,3543,3545,12,14,0,0,2,0,0,0,0,0,0.001,0.079,0.079,0.229,0.23,0.358,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-25.agents
0.073,3,6,8658,28577,2959,2959,2957,2958,0,2,0,0,1,0,0,0,0,0,0.001,0.007,0.007,0.024,0.024,0.369,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-26.agents
0.054,2,4,5007,19892,3385,3385,3383,3384,0,2,0,0,0,0,0,0,0,0,0,0.006,0.006,0.008,0.008,0.389,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-27.agents
0.06,2,4,5457,19798,2920,2920,2918,2919,1,2,0,0,0,0,0,0,0,0,0,0.009,0.009,0.013,0.013,0.364,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-28.agents
0.076,2,4,9107,28968,3045,3045,3043,3044,3,2,0,0,0,0,0,0,0,0,0,0.013,0.013,0.025,0.025,0.378,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-29.agents
0.035,0,1,2860,12978,2829,2829,2829,2829,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.372,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-30.agents
0.347,29,58,51467,140514,3786,3786,3780,3782,0,29,0,0,0,0,0,0,0,0,0.004,0.071,0.069,0.229,0.233,0.396,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-31.agents
0.054,1,2,4030,17782,3408,3408,3408,3408,0,1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.002,0.002,0.372,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-32.agents
0.112,7,14,13412,43594,3274,3274,3270,3272,0,7,0,0,0,0,0,0,0,0,0,0.021,0.021,0.048,0.048,0.426,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-33.agents
0.189,10,20,28267,79932,3756,3756,3752,3753,2,5,0,0,5,0,0,0,0,0,0.002,0.04,0.034,0.102,0.103,0.396,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-34.agents
0.046,1,2,3441,15747,2937,2937,2937,2937,1,0,0,0,1,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.365,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-35.agents
0.055,2,4,5102,21507,3522,3522,3521,3521,0,2,0,0,0,0,0,0,0,0,0,0.006,0.004,0.008,0.008,0.394,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-36.agents
0.112,7,14,12373,41085,3215,3215,3211,3213,1,7,0,0,0,0,0,0,0,0,0,0.024,0.024,0.048,0.048,0.368,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-37.agents
0.072,3,6,6946,26937,3668,3668,3666,3667,0,3,0,0,0,0,0,0,0,0,0,0.011,0.011,0.018,0.018,0.37,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-38.agents
0.049,1,3,3839,17626,2943,2943,2943,2943,2,1,0,0,0,0,0,0,0,0,0,0.005,0.005,0.008,0.008,0.362,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-39.agents
0.511,32,64,56169,162342,4378,4378,4372,4374,2,32,0,0,0,0,0,0,0,0,0.002,0.16,0.16,0.294,0.295,0.364,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-40.agents
0.052,1,2,3825,17546,3298,3298,3298,3298,1,1,0,0,0,0,0,0,0,0,0,0.005,0.005,0.007,0.007,0.353,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-41.agents
0.163,11,22,15222,50431,3418,3418,3412,3415,3,11,0,0,0,0,0,0,0,0.001,0,0.034,0.034,0.078,0.078,0.361,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-42.agents
0.174,8,17,20012,68675,3608,3608,3606,3607,0,2,6,0,0,0,0,0,0,0,0,0.046,0.019,0.086,0.086,0.384,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-43.agents
0.068,2,5,5508,22400,3372,3372,3370,3371,2,2,0,0,0,0,0,0,0,0,0.003,0.006,0.006,0.016,0.018,0.372,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-44.agents
0.076,2,4,6100,24887,2861,2861,2860,2860,5,1,1,0,0,0,0,0,0,0,0,0.018,0.015,0.019,0.019,0.377,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-45.agents
0.04,1,2,3391,15500,2910,2910,2910,2910,1,1,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.005,0.005,0.365,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-46.agents
0.083,3,6,7308,26522,3109,3109,3107,3108,3,2,0,0,1,0,0,0,0,0,0,0.016,0.012,0.028,0.028,0.365,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-47.agents
0.107,3,6,14373,41693,3729,3729,3727,3728,1,3,0,0,0,0,0,0,0,0,0,0.023,0.02,0.037,0.037,0.39,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-48.agents
0.056,2,4,4612,20091,3498,3498,3496,3497,0,2,0,0,0,0,0,0,0,0,0,0.006,0.006,0.009,0.009,0.366,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-30agents-49.agents
