runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.149,9,18,10899,43237,4142,4142,4137,4140,2,9,0,0,0,0,0,0,0,0,0.001,0.029,0.029,0.058,0.058,0.474,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-19.agents
0.195,13,26,17686,57745,4818,4818,4812,4815,1,13,0,0,0,0,0,0,0,0,0.002,0.032,0.032,0.097,0.098,0.476,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-20.agents
0.172,7,15,14419,48017,4341,4341,4337,4339,4,7,0,0,0,0,0,0,0,0,0,0.03,0.03,0.069,0.069,0.482,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-21.agents
0.263,11,22,21667,72836,5767,5767,5762,5765,4,10,1,0,0,0,0,0,0,0,0,0.058,0.046,0.12,0.12,0.501,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-22.agents
0.143,4,9,10929,42536,4982,4982,4978,4981,5,2,1,0,1,0,0,0,0,0,0.001,0.023,0.021,0.047,0.048,0.484,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-23.agents
0.276,16,31,20384,73870,4921,4921,4917,4920,4,7,7,0,2,0,0,0,0,0,0.001,0.08,0.055,0.124,0.125,0.47,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-24.agents
0.109,2,4,5793,26618,4040,4040,4039,4040,5,1,1,0,0,0,0,0,0,0,0.002,0.015,0.014,0.029,0.03,0.465,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-25.agents
0.147,2,4,8376,35274,4490,4490,4490,4490,5,2,0,0,0,0,0,0,0,0,0.001,0.029,0.029,0.04,0.041,0.457,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-26.agents
0.521,28,56,66127,166109,4576,4576,4564,4569,1,27,0,0,1,0,0,0,0,0,0.001,0.16,0.134,0.284,0.285,0.483,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-27.agents
0.142,6,12,8841,35645,4846,4846,4842,4844,1,6,0,0,0,0,0,0,0,0,0.001,0.027,0.024,0.045,0.045,0.475,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-28.agents
0.154,4,8,8457,35541,4668,4668,4666,4668,6,2,2,0,0,0,0,0,0,0,0.002,0.023,0.019,0.052,0.053,0.479,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-29.agents
0.229,18,36,19026,61179,4032,4032,4019,4024,4,16,1,0,1,0,0,0,0,0,0.002,0.039,0.033,0.126,0.127,0.477,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-30.agents
0.093,3,6,5742,24936,3880,3880,3877,3879,5,2,0,0,1,0,0,0,0,0,0.002,0.008,0.008,0.026,0.027,0.491,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-31.agents
0.292,15,30,37082,102504,4459,4459,4453,4456,3,15,0,0,0,0,0,0,0,0,0.001,0.066,0.066,0.156,0.158,0.463,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-32.agents
0.087,2,4,5260,24262,4412,4412,4411,4411,1,1,1,0,0,0,0,0,0,0,0.001,0.005,0.005,0.012,0.012,0.452,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-33.agents
0.13,4,8,7477,30180,4341,4341,4338,4340,2,4,0,0,0,0,0,0,0,0,0,0.034,0.01,0.03,0.03,0.477,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-34.agents
0.132,3,7,9376,37013,4811,4811,4808,4810,0,2,1,0,0,0,0,0,0,0,0.001,0.028,0.012,0.024,0.025,0.457,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-35.agents
0.161,5,10,9567,39160,4421,4421,4418,4420,6,4,1,0,0,0,0,0,0,0,0.001,0.042,0.025,0.049,0.05,0.46,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-36.agents
0.267,11,22,13214,50907,4644,4644,4639,4642,4,11,0,0,0,0,0,0,0,0.001,0,0.116,0.032,0.085,0.085,0.461,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-37.agents
0.103,3,6,6667,28081,4404,4404,4402,4403,4,3,0,0,0,0,0,0,0,0,0,0.008,0.006,0.031,0.031,0.479,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-38.agents
0.162,7,14,14921,48830,4321,4321,4317,4319,6,6,1,0,0,0,0,0,0,0,0.002,0.031,0.024,0.07,0.071,0.5,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-39.agents
0.128,2,4,8490,36817,5164,5164,5163,5163,4,1,1,0,0,0,0,0,0,0,0.001,0.024,0.02,0.028,0.028,0.455,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-40.agents
0.263,9,18,26503,76959,4506,4506,4502,4503,1,9,0,0,0,0,0,0,0,0,0.002,0.069,0.066,0.108,0.109,0.472,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-41.agents
0.109,3,6,7694,29785,4329,4329,4327,4328,1,1,2,0,0,0,0,0,0,0,0,0.016,0.01,0.019,0.019,0.455,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-42.agents
0.125,5,10,8281,33424,4166,4166,4162,4165,2,4,1,0,0,0,0,0,0,0,0.001,0.021,0.018,0.036,0.037,0.484,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-43.agents
0.279,8,16,14786,50656,5253,5253,5249,5251,3,7,0,0,1,0,0,0,0,0,0.002,0.051,0.049,0.12,0.121,0.503,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-44.agents
0.099,3,6,5214,23203,4073,4073,4071,4072,0,2,0,0,1,0,0,0,0,0,0,0.006,0.004,0.019,0.019,0.499,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-45.agents
0.108,3,6,9802,36984,4529,4529,4527,4528,3,3,0,0,0,0,0,0,0,0,0.001,0.012,0.012,0.032,0.032,0.523,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-46.agents
0.132,2,5,8535,33272,4574,4574,4573,4573,4,2,0,0,0,0,0,0,0,0,0,0.014,0.011,0.04,0.04,0.488,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-47.agents
0.189,7,15,18991,59227,4813,4813,4807,4809,3,6,0,0,1,0,0,0,0,0,0.001,0.037,0.035,0.077,0.078,0.489,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-48.agents
0.158,6,12,12488,44726,5190,5190,5186,5188,3,6,0,0,0,0,0,0,0,0,0.001,0.022,0.02,0.06,0.06,0.501,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-40agents-49.agents
