runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.373,138,265,23562,61260,750,750,732,735,98,26,16,0,96,0,0,0,0.001,0,0.007,0.048,0.043,0.296,0.303,0.012,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-25.agents
2.088,948,1803,114310,358658,633,633,626,628,773,638,16,0,294,0,0,0,0.001,0,0.026,0.256,0.226,1.777,1.807,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-26.agents
11.939,6715,13099,662012,2094537,690,690,673,677,3377,1158,657,0,4900,0,0,0,0.015,0.007,0.138,1.656,1.283,10.019,10.183,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-27.agents
3.318,1098,2071,253554,572036,707,707,690,693,726,36,32,0,1030,0,0,0,0.003,0,0.037,0.43,0.401,2.818,2.859,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-28.agents
13.286,6066,11669,773844,2107628,618,618,593,599,3529,2477,170,144,3275,0,0,0,0.014,0.001,0.139,2.625,1.803,10.41,10.568,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-29.agents
7.664,3783,7066,342898,1092958,677,677,662,666,2324,2279,656,144,704,0,0,0,0.013,0.002,0.104,1.242,0.878,6.232,6.344,0.012,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-30.agents
12.219,5329,10601,814276,1874137,711,711,692,697,2267,1214,288,104,3723,0,0,0,0.014,0.002,0.134,1.742,1.435,10.235,10.38,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-31.agents
8.814,3660,7260,555697,1420879,666,666,645,649,2034,1787,254,9,1610,0,0,0,0.012,0.002,0.099,1.29,1.125,7.352,7.463,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-32.agents
12.206,5658,11196,747487,1942392,649,649,628,630,2748,1644,743,209,3062,0,0,0,0.014,0.001,0.168,1.788,1.547,10.135,10.317,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-33.agents
27.145,4568,8542,569197,1443414,625,625,592,597,2780,2584,308,19,1657,0,0,0,0.036,0.003,0.263,4.331,3.796,22.344,22.653,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-34.agents
2.207,986,1945,106417,355319,746,746,731,734,492,263,59,10,654,0,0,0,0.002,0,0.027,0.283,0.22,1.859,1.892,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-35.agents
0.455,182,349,21336,71412,735,735,723,727,141,112,13,17,40,0,0,0,0,0.002,0.005,0.055,0.047,0.374,0.379,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-36.agents
4.694,2090,4053,206092,698572,723,723,710,713,1205,1429,237,11,413,0,0,0,0.013,0.001,0.058,0.736,0.58,3.833,3.899,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-37.agents
1.222,908,1814,45867,177577,657,657,646,650,289,225,26,8,649,0,0,0,0.009,0,0.019,0.119,0.101,1.046,1.069,0.015,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-38.agents
60.002,25644,49693,2892457,8651216,-1,742,727,734,13013,14663,2404,589,7988,0,0,0,0.046,0.005,0.712,10.539,7.754,48.275,49.115,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-39.agents
60.001,25951,50335,3369191,9764352,-1,719,703,706,8211,12292,2311,128,11220,0,0,0,0.062,0.008,0.67,11.043,7.548,47.739,48.512,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-40.agents
34.421,14778,27466,1148187,4038506,740,740,734,736,7022,10758,691,99,3230,0,0,0,0.041,0.006,0.394,5.211,4.266,28.525,28.977,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-41.agents
4.903,3018,6031,303068,836073,557,557,542,545,1634,172,19,12,2815,0,0,0,0.009,0.001,0.082,0.556,0.447,4.192,4.29,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-42.agents
7.37,2319,4493,449473,1226647,676,676,660,667,1904,1103,65,4,1147,0,0,0,0.005,0.005,0.07,1.455,1.33,5.766,5.858,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-43.agents
8.528,3127,5677,501474,1370042,757,757,745,749,2073,1973,250,65,839,0,0,0,0.006,0,0.08,1.18,0.94,7.205,7.293,0.011,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-44.agents
30.946,15241,30119,2057831,5591457,672,672,652,658,7194,2413,1683,8,11137,0,0,0,0.026,0.003,0.351,3.859,3.413,26.494,26.895,0.012,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-45.agents
0.105,32,64,5997,19818,695,695,690,693,45,15,2,0,15,0,0,0,0,0,0.003,0.009,0.008,0.076,0.079,0.012,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-46.agents
16.718,7833,14487,933370,2792431,701,701,688,691,4957,3941,775,262,2855,0,0,0,0.018,0,0.174,2.55,1.873,13.862,14.067,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-47.agents
7.481,2973,5804,510274,1439864,679,679,664,668,1629,559,182,1,2231,0,0,0,0.006,0,0.08,0.973,0.88,6.366,6.455,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-48.agents
21.584,13142,24257,932331,3280141,697,697,683,685,6134,10072,1202,78,1790,0,0,0,0.021,0.005,0.266,3.348,1.92,17.762,18.061,0.01,Disjoint CG+R+C+T+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-49.agents
