runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.002,36810,70299,5980527,16811058,-1,716,695,695,20660,36810,0,0,0,0,0,0,0,0,1.149,6.27,6.222,50.86,52.134,0.015,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-23.agents
9.115,7306,12823,1010143,2449317,647,647,633,633,4382,7306,0,0,0,0,0,0,0,0,0.139,0.521,0.597,8.18,8.335,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-24.agents
33.569,7229,13569,1864331,4393210,749,749,732,732,4247,7229,0,0,0,0,0,0,0,0,0.442,2.778,3.849,28.412,28.906,0.012,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-25.agents
8.172,6276,11638,991343,2650167,633,633,626,626,2903,6276,0,0,0,0,0,0,0,0,0.139,0.75,0.781,7.03,7.184,0.012,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-26.agents
60.001,47390,91153,4976377,14291835,-1,687,673,673,11292,47390,0,0,0,0,0,0,0,0,1.145,4.216,4.344,52.925,54.197,0.012,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-27.agents
60.001,34716,68693,8895085,22207036,-1,704,690,690,19666,34716,0,0,0,0,0,0,0,0,0.953,6.288,6.714,50.654,51.7,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-28.agents
60.003,42147,83061,8147232,20293534,-1,611,593,593,17202,42147,0,0,0,0,0,0,0,0,1.002,6.551,7.44,49.899,51.01,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-29.agents
42.455,34882,59923,4544877,11144706,677,677,662,662,12384,34882,0,0,0,0,0,0,0,0,0.621,4.081,3.983,36.696,37.414,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-30.agents
60.001,39140,75440,7342722,18474438,-1,706,692,692,18960,39140,0,0,0,0,0,0,0,0,1.002,5.18,4.949,52.561,53.69,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-31.agents
60.008,35983,70413,6697827,17369146,-1,663,645,645,13797,35983,0,0,0,0,0,0,0,0,0.969,5.52,6.229,51.326,52.406,0.013,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-32.agents
