runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.866,421,840,151123,323428,531,531,506,509,107,33,27,0,361,0,0,0,0.001,0,0.01,0.17,0.161,0.671,0.683,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-13.agents
0.033,10,20,2147,8503,612,612,610,612,17,7,2,0,1,0,0,0,0,0,0.001,0.006,0.006,0.016,0.016,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-14.agents
2.014,1606,2754,191307,516161,543,543,536,538,639,1284,47,23,252,0,0,0,0.004,0,0.031,0.376,0.258,1.573,1.607,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-15.agents
20.567,10656,21283,3608033,7884549,504,504,482,486,2487,594,217,15,9830,0,0,0,0.023,0.004,0.238,4.069,3.56,16.043,16.318,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-16.agents
0.136,83,166,11283,35138,500,500,490,493,75,35,0,4,44,0,0,0,0,0,0.002,0.035,0.022,0.09,0.092,0.015,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-17.agents
1.673,1231,2440,140334,470375,499,499,486,490,596,481,82,6,662,0,0,0,0.005,0,0.032,0.284,0.215,1.319,1.359,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-18.agents
0.07,39,73,5921,19375,524,524,514,516,54,13,3,0,23,0,0,0,0,0,0.001,0.01,0.009,0.05,0.051,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-19.agents
0.702,355,674,61085,183643,569,569,560,564,302,170,62,0,123,0,0,0,0.001,0,0.009,0.116,0.098,0.557,0.57,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-20.agents
9.734,6151,11876,1084936,2701113,518,518,498,502,3613,4502,485,19,1145,0,0,0,0.01,0.003,0.12,2.353,1.879,7.166,7.299,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-21.agents
0.073,46,92,4819,18074,518,518,513,514,45,23,10,0,13,0,0,0,0,0,0.002,0.011,0.008,0.05,0.053,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-22.agents
1.658,1251,2282,141039,403304,568,568,558,563,656,1083,31,19,118,0,0,0,0.002,0,0.02,0.304,0.222,1.309,1.332,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-23.agents
2.027,1317,2528,192807,604708,562,562,554,556,904,899,14,12,392,0,0,0,0.007,0,0.023,0.397,0.291,1.576,1.606,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-24.agents
4.12,2288,4113,452937,1165678,565,565,550,554,1208,1450,82,28,728,0,0,0,0.004,0,0.044,1.212,0.911,2.819,2.872,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-25.agents
0.233,154,305,22079,69615,580,580,573,574,62,46,2,11,95,0,0,0,0.001,0,0.003,0.043,0.034,0.177,0.179,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-26.agents
0.161,78,136,12156,42920,614,614,604,607,77,40,3,1,34,0,0,0,0,0,0.003,0.027,0.024,0.121,0.124,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-27.agents
0.591,338,616,77297,184535,578,578,567,571,230,195,9,2,132,0,0,0,0,0,0.006,0.109,0.076,0.463,0.469,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-28.agents
1.88,1284,2455,200953,541008,504,504,486,488,649,715,50,46,473,0,0,0,0,0,0.021,0.426,0.319,1.407,1.432,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-29.agents
0.49,330,654,31225,118670,478,478,469,472,341,159,29,0,142,0,0,0,0.001,0,0.006,0.086,0.068,0.386,0.393,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-30.agents
0.217,162,323,12830,44011,550,550,540,544,105,119,25,0,18,0,0,0,0.001,0.001,0.001,0.034,0.025,0.168,0.17,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-31.agents
0.366,226,434,25525,79176,534,534,529,529,127,164,13,0,49,0,0,0,0.003,0,0.006,0.078,0.049,0.263,0.269,0.016,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-32.agents
0.087,50,97,9000,24146,505,505,498,500,32,36,2,0,12,0,0,0,0,0,0,0.011,0.009,0.067,0.067,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-33.agents
0.249,158,306,26851,79768,500,500,491,493,49,44,25,0,89,0,0,0,0,0,0.007,0.051,0.037,0.184,0.19,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-34.agents
16.069,11369,21085,1296087,3618637,525,525,512,517,7064,9055,358,13,1943,0,0,0,0.022,0.004,0.228,2.97,2.239,12.64,12.919,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-35.agents
0.81,521,994,95666,238557,561,561,554,558,308,240,57,0,224,0,0,0,0.001,0,0.012,0.124,0.091,0.657,0.67,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-36.agents
0.044,18,36,2913,10953,547,547,543,545,25,9,4,0,5,0,0,0,0,0,0.001,0.006,0.005,0.028,0.029,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-37.agents
0.142,106,205,10835,35500,509,509,497,500,68,41,11,0,54,0,0,0,0,0,0.001,0.028,0.019,0.097,0.098,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-38.agents
0.137,70,140,11791,37742,557,557,550,553,81,25,2,0,43,0,0,0,0,0,0,0.018,0.012,0.107,0.108,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-39.agents
0.035,11,23,2450,8557,538,538,534,535,15,7,0,0,4,0,0,0,0,0,0,0.004,0.003,0.02,0.02,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-40.agents
0.036,13,25,2302,8123,519,519,517,518,20,7,1,0,5,0,0,0,0,0,0,0.008,0.005,0.02,0.02,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-41.agents
2.151,1469,2825,287244,691158,539,539,525,529,453,190,106,0,1173,0,0,0,0.004,0,0.019,0.412,0.338,1.685,1.709,0.012,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-42.agents
0.325,248,484,20687,71694,549,549,541,542,128,109,3,0,136,0,0,0,0,0,0.008,0.056,0.044,0.249,0.258,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-43.agents
0.228,122,244,13082,49975,474,474,465,468,250,72,10,0,40,0,0,0,0,0,0.006,0.023,0.014,0.186,0.194,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-44.agents
0.242,115,225,23735,72286,636,636,628,630,91,32,1,0,82,0,0,0,0,0,0.001,0.04,0.031,0.19,0.191,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-45.agents
0.201,105,201,24575,59963,512,512,495,496,90,66,21,0,18,0,0,0,0,0.001,0.002,0.045,0.036,0.143,0.145,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-46.agents
0.118,54,105,8544,26141,599,599,593,595,51,21,9,0,24,0,0,0,0,0,0.002,0.02,0.012,0.087,0.089,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-47.agents
0.234,95,180,34854,69779,568,568,550,553,49,57,4,1,33,0,0,0,0,0,0.004,0.058,0.054,0.161,0.166,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-48.agents
0.206,135,268,20206,54410,487,487,472,474,88,33,4,0,98,0,0,0,0,0,0.003,0.027,0.023,0.165,0.169,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-49.agents
0.53,320,632,37374,114638,567,567,554,557,204,78,22,0,220,0,0,0,0,0,0.005,0.094,0.07,0.414,0.419,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-0.agents
3.235,2494,4660,178144,571009,533,533,525,525,1292,1681,130,110,573,0,0,0,0.004,0,0.055,0.754,0.511,2.383,2.446,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-1.agents
0.238,141,281,16269,59948,540,540,534,536,129,47,14,0,80,0,0,0,0,0.001,0.003,0.051,0.028,0.17,0.173,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-2.agents
0.211,113,216,12488,41705,601,601,590,592,84,58,6,21,28,0,0,0,0,0,0.001,0.047,0.032,0.15,0.151,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-3.agents
0.115,69,132,9467,32052,572,572,565,566,38,21,5,0,43,0,0,0,0,0,0.001,0.024,0.019,0.078,0.079,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-4.agents
0.03,9,18,1634,6511,523,523,522,522,15,7,0,0,2,0,0,0,0,0,0,0.005,0.005,0.017,0.017,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-5.agents
0.021,5,11,1463,5389,534,534,532,534,11,2,1,0,2,0,0,0,0,0,0,0.002,0.002,0.011,0.011,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-6.agents
0.049,18,34,5714,12503,543,543,540,540,13,11,2,0,5,0,0,0,0,0,0,0.008,0.005,0.032,0.032,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-7.agents
4.951,2979,5717,535087,1468782,610,610,596,599,1671,1883,193,101,802,0,0,0,0.007,0.003,0.07,1.296,0.888,3.53,3.609,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-8.agents
0.181,124,249,20921,61792,534,534,527,528,89,27,1,0,96,0,0,0,0.001,0,0.002,0.028,0.025,0.141,0.144,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-9.agents
0.1,66,126,8513,27650,536,536,526,532,62,43,14,0,9,0,0,0,0.001,0.001,0.002,0.016,0.013,0.071,0.073,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-10.agents
0.084,39,79,7178,22055,557,557,552,553,43,17,2,0,20,0,0,0,0,0,0.002,0.013,0.006,0.061,0.063,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-11.agents
0.096,74,141,10247,26002,451,451,439,444,70,59,4,0,11,0,0,0,0,0.001,0.001,0.01,0.008,0.076,0.077,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-12.agents
0.775,408,813,148781,318553,531,531,506,509,102,19,23,0,366,0,0,0,0.001,0,0.004,0.165,0.145,0.595,0.599,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-13.agents
0.03,10,20,2147,8503,612,612,610,612,17,7,2,0,1,0,0,0,0,0,0,0.004,0.004,0.017,0.017,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-14.agents
1.807,1610,2859,176348,506786,543,543,536,539,557,1223,56,38,293,0,0,0,0.003,0,0.011,0.379,0.243,1.392,1.407,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-15.agents
17.887,10167,20192,3594226,7616860,504,504,482,486,1968,615,143,23,9386,0,0,0,0.011,0.005,0.189,3.565,3.131,13.984,14.194,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-16.agents
0.099,56,110,8360,25668,500,500,490,493,61,14,0,4,38,0,0,0,0,0,0.001,0.021,0.009,0.069,0.07,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-17.agents
1.308,1101,2202,138578,473484,499,499,486,492,708,362,66,1,672,0,0,0,0.001,0.001,0.021,0.208,0.173,1.064,1.086,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-18.agents
0.082,47,88,7073,23610,524,524,514,516,78,12,4,0,31,0,0,0,0,0,0.001,0.008,0.007,0.064,0.065,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-19.agents
0.427,265,519,50548,164496,569,569,560,565,249,41,51,0,173,0,0,0,0,0.002,0.004,0.044,0.031,0.362,0.369,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-20.agents
0.068,45,90,4763,17856,518,518,513,514,45,23,10,0,12,0,0,0,0,0.001,0.002,0.009,0.004,0.047,0.049,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-22.agents
1.188,787,1529,68799,236556,568,568,558,563,472,615,41,18,113,0,0,0,0.002,0,0.021,0.189,0.127,0.956,0.978,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-23.agents
2.326,1452,2818,214493,687591,562,562,554,556,1102,982,19,12,439,0,0,0,0.007,0,0.028,0.497,0.349,1.765,1.796,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-24.agents
3.18,1837,3262,347532,893665,565,565,550,555,1003,1196,87,13,541,0,0,0,0.002,0.001,0.033,0.894,0.633,2.214,2.252,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-25.agents
0.378,243,481,40459,128507,580,580,573,574,128,61,7,11,164,0,0,0,0,0,0.004,0.081,0.057,0.281,0.287,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-26.agents
0.14,63,117,10373,37191,614,614,604,607,69,20,12,0,31,0,0,0,0,0,0.002,0.018,0.017,0.108,0.11,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-27.agents
0.434,262,474,64998,145204,578,578,567,571,179,125,13,2,122,0,0,0,0.001,0,0.006,0.072,0.044,0.341,0.348,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-28.agents
2.589,1780,3438,269743,724028,504,504,486,489,811,834,135,58,753,0,0,0,0.007,0.001,0.032,0.586,0.398,1.935,1.969,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-29.agents
0.44,355,702,31879,121136,478,478,469,472,334,184,24,0,147,0,0,0,0,0,0.007,0.089,0.069,0.333,0.34,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-30.agents
0.178,139,273,14691,47206,550,550,540,545,101,95,15,0,29,0,0,0,0,0.001,0.006,0.024,0.018,0.139,0.145,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-31.agents
0.321,221,429,23221,75400,534,534,529,529,130,138,31,0,52,0,0,0,0.004,0,0.007,0.081,0.057,0.22,0.227,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-32.agents
0.049,36,72,3672,13498,505,505,498,501,25,22,4,0,10,0,0,0,0,0,0.001,0.012,0.008,0.028,0.03,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-33.agents
0.187,123,240,22059,65438,500,500,491,493,49,28,12,0,83,0,0,0,0,0,0.003,0.04,0.032,0.136,0.139,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-34.agents
10.53,7838,14921,924314,2613939,525,525,512,517,5087,6039,305,28,1466,0,0,0,0.013,0.001,0.155,2.254,1.593,7.988,8.169,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-35.agents
0.485,287,564,66710,168972,561,561,554,558,232,104,52,0,131,0,0,0,0.001,0,0.004,0.086,0.052,0.384,0.388,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-36.agents
0.031,13,27,2051,7703,547,547,543,545,14,5,5,0,3,0,0,0,0,0,0,0.006,0.005,0.017,0.017,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-37.agents
0.164,112,223,11983,40269,509,509,497,501,71,47,19,0,46,0,0,0,0,0,0.002,0.03,0.023,0.119,0.122,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-38.agents
0.124,70,140,11791,37742,557,557,550,553,81,25,2,0,43,0,0,0,0,0,0.001,0.015,0.009,0.097,0.098,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-39.agents
0.03,11,23,2450,8557,538,538,534,535,15,7,0,0,4,0,0,0,0,0,0,0.005,0.004,0.017,0.017,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-40.agents
0.027,9,19,1722,6808,519,519,517,518,12,3,1,0,5,0,0,0,0,0,0.001,0.003,0.002,0.015,0.015,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-41.agents
3.249,2559,4959,398422,1086477,539,539,525,529,959,227,232,0,2100,0,0,0,0.005,0.002,0.048,0.507,0.386,2.648,2.707,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-42.agents
0.187,176,351,13961,48727,549,549,541,543,75,30,1,0,145,0,0,0,0,0,0.009,0.018,0.012,0.151,0.16,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-43.agents
0.215,119,237,13491,51235,474,474,465,468,270,65,13,0,41,0,0,0,0,0,0.004,0.019,0.012,0.182,0.187,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-44.agents
0.392,230,455,46887,138860,636,636,628,631,164,59,9,0,162,0,0,0,0,0,0.006,0.07,0.053,0.302,0.308,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-45.agents
0.24,118,226,24996,63495,512,512,495,496,88,66,22,0,30,0,0,0,0,0,0.003,0.056,0.039,0.171,0.174,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-46.agents
0.055,23,47,3778,14122,599,599,593,595,25,9,3,0,11,0,0,0,0,0,0,0.01,0.009,0.036,0.036,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-47.agents
0.124,54,100,17869,36715,568,568,550,554,51,32,9,1,12,0,0,0,0,0,0.001,0.031,0.018,0.084,0.085,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-48.agents
0.227,135,270,20459,55533,487,487,472,474,94,32,4,0,99,0,0,0,0,0,0.003,0.033,0.028,0.182,0.185,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-49.agents
0.404,316,622,35834,108902,567,567,554,557,182,78,29,0,209,0,0,0,0,0,0.003,0.068,0.048,0.32,0.323,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-0.agents
3.212,2842,5366,202550,655063,533,533,525,525,1410,1808,203,130,701,0,0,0,0.007,0,0.045,0.741,0.482,2.383,2.436,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-1.agents
0.201,129,255,14831,54719,540,540,534,536,114,42,11,0,76,0,0,0,0,0,0.003,0.039,0.024,0.15,0.153,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-2.agents
0.2,128,246,14006,47445,601,601,590,592,97,63,10,21,34,0,0,0,0,0,0.002,0.037,0.027,0.151,0.154,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-3.agents
0.099,64,128,9740,32731,572,572,565,566,39,12,7,0,45,0,0,0,0,0,0,0.019,0.013,0.07,0.071,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-4.agents
0.022,9,18,1634,6511,523,523,522,522,15,7,0,0,2,0,0,0,0,0,0,0.002,0.002,0.012,0.012,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-5.agents
0.019,5,11,1463,5389,534,534,532,534,11,2,1,0,2,0,0,0,0,0,0.001,0.002,0.002,0.009,0.01,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-6.agents
0.038,21,41,4060,11431,543,543,540,540,11,13,3,0,5,0,0,0,0,0,0,0.007,0.006,0.024,0.024,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-7.agents
