runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.227,7,14,9587,41524,6278,6278,6274,6276,6,7,0,0,0,0,0,0,0,0,0.001,0.021,0.02,0.077,0.077,0.747,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-31.agents
0.745,33,67,70581,202860,7281,7281,7272,7277,9,28,4,0,1,0,0,0,0,0,0.005,0.112,0.098,0.451,0.454,0.775,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-32.agents
0.542,20,40,52894,145216,5928,5928,5922,5925,4,17,3,0,0,0,0,0,0,0.001,0.002,0.139,0.091,0.254,0.255,0.754,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-33.agents
23.93,1245,2487,2938630,7121211,6928,6928,6915,6921,212,1226,0,0,19,0,0,0,0.001,0.009,0.147,5.739,5.046,17.843,18.002,0.773,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-34.agents
0.354,16,32,18503,75573,7353,7353,7346,7351,6,15,1,0,0,0,0,0,0,0.001,0.003,0.039,0.038,0.171,0.173,0.733,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-35.agents
0.274,5,10,23319,73384,6753,6753,6749,6751,5,5,0,0,0,0,0,0,0,0,0.003,0.038,0.038,0.101,0.102,0.732,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-36.agents
0.309,9,18,16207,65239,6051,6051,6047,6050,11,8,1,0,0,0,0,0,0,0,0.005,0.038,0.037,0.118,0.122,0.78,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-37.agents
0.248,3,6,12994,49421,5590,5590,5587,5589,13,2,0,0,1,0,0,0,0.001,0,0.002,0.032,0.03,0.096,0.097,0.756,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-38.agents
0.419,8,16,34109,99225,6822,6822,6812,6816,11,7,0,0,1,0,0,0,0,0,0.003,0.072,0.068,0.199,0.201,0.743,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-39.agents
0.232,4,9,11068,46839,6202,6202,6200,6202,7,3,1,0,0,0,0,0,0,0,0.001,0.034,0.027,0.074,0.074,0.722,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-40.agents
0.423,15,30,25340,98267,7216,7216,7212,7216,15,7,7,0,1,0,0,0,0,0,0.002,0.059,0.048,0.215,0.217,0.746,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-41.agents
0.343,8,16,18943,70844,6953,6953,6948,6951,10,7,0,0,1,0,0,0,0,0,0.003,0.072,0.041,0.135,0.137,0.732,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-42.agents
0.368,10,20,18936,69049,7572,7572,7567,7570,3,9,1,0,0,0,0,0,0,0,0.004,0.063,0.043,0.142,0.145,0.745,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-43.agents
1.528,76,153,168352,467133,6013,6013,6005,6009,39,62,4,0,10,0,0,0,0,0,0.01,0.365,0.343,1.027,1.036,0.776,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-44.agents
5.438,348,697,542017,1490937,6500,6500,6489,6494,33,328,0,0,20,0,0,0,0.002,0.005,0.031,1.388,1.116,3.876,3.906,0.714,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-45.agents
0.445,15,30,37686,115770,7188,7188,7182,7186,6,14,1,0,0,0,0,0,0,0.002,0.001,0.087,0.066,0.204,0.204,0.746,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-46.agents
0.218,4,8,11549,46018,5937,5937,5935,5936,7,4,0,0,0,0,0,0,0,0,0.001,0.02,0.018,0.065,0.065,0.709,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-47.agents
0.415,11,22,28036,94971,7348,7348,7339,7343,7,7,3,0,1,0,0,0,0,0,0.005,0.095,0.045,0.155,0.159,0.727,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-48.agents
0.633,26,52,51939,144303,7317,7317,7308,7313,6,22,2,0,2,0,0,0,0,0.003,0.003,0.115,0.096,0.339,0.342,0.755,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-60agents-49.agents
